year,month_num,month_abb,chapter,commodity,value_thousand_usd
2016,12,Dec,85,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers, television image and sound recorders and reproducers, and parts and accessories of such articles.",34634.32086
2016,12,Dec,87,"Vehicles other than railway or tramway rolling-stock, and parts and accessories thereof.",38731.1937
2016,12,Dec,94,"Furniture; bedding, mattresses, mattress supports, cushions and similar stuffed furnishings; lamps and lighting fittings, not elsewhere specified or included; illuminated signs, illuminated name-plates and the like; prefabricated buildings.",2254.82717
2016,12,Dec,99,Others,21909.04329
2016,11,Nov,10,Cereals.,27267.18072
2016,11,Nov,15,Animal or vegetable fats and oils and their cleavage products; prepared edible fats;  animal or vegetable waxes.,1671.15913
2016,11,Nov,24,Tobacco and manufactured tobacco substitutes,1942.93834
2016,11,Nov,35,Albuminoidal substances; modified starches; glues; enzymes.,15894.7
2016,11,Nov,39,Plastics and articles thereof.,10949.7175
2016,11,Nov,40,Rubber and articles thereof.,20565.38555
2016,11,Nov,42,"Articles of leather; saddlery and harness; travel goods, handbags and similar containers; articles of animal gut (other than silk-worm gut).",12610.79728
2016,11,Nov,43,Furskins and artificial fur; manufactures thereof.,6309.25521
2016,11,Nov,44,Wood and articles of wood; wood charcoal.,4843.15481
2016,11,Nov,61,"Articles of apparel and clothing accessories, knitted or crocheted.",455467.8965
2016,11,Nov,62,"Articles of apparel and clothing accessories, not knitted or crocheted.",39772.35088
2016,11,Nov,63,Other made up textile articles; sets; worn clothing and worn textile articles; rags.,7126.36729
2016,11,Nov,64,"Footwear, gaiters and the like; parts of such articles.",65238.53001
2016,11,Nov,73,Articles of iron or steel.,2059.09898
2016,11,Nov,76,Aluminium and articles thereof,1912.98683
2016,11,Nov,84,"Nuclear reactors, boilers, machinery and mechanical appliances; parts thereof.",4144.64025
2016,11,Nov,85,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers, television image and sound recorders and reproducers, and parts and accessories of such articles.",32157.90838
2016,11,Nov,87,"Vehicles other than railway or tramway rolling-stock, and parts and accessories thereof.",26874.52492
2016,11,Nov,94,"Furniture; bedding, mattresses, mattress supports, cushions and similar stuffed furnishings; lamps and lighting fittings, not elsewhere specified or included; illuminated signs, illuminated name-plates and the like; prefabricated buildings.",1946.55147
2016,11,Nov,95,"Toys, games and sports requisites; parts and accessories thereof.",2145.98407
2016,11,Nov,99,Others,15528.04527
2016,10,Oct,10,Cereals.,36070.68266
2016,10,Oct,17,Sugars and sugar confectionery.,1939.581
2016,10,Oct,24,Tobacco and manufactured tobacco substitutes,1664.88246
2016,10,Oct,35,Albuminoidal substances; modified starches; glues; enzymes.,8443.6941
2016,10,Oct,39,Plastics and articles thereof.,8885.1107
2016,10,Oct,40,Rubber and articles thereof.,13190.82382
2016,10,Oct,42,"Articles of leather; saddlery and harness; travel goods, handbags and similar containers; articles of animal gut (other than silk-worm gut).",9340.01567
2016,10,Oct,43,Furskins and artificial fur; manufactures thereof.,13101.51294
2016,10,Oct,44,Wood and articles of wood; wood charcoal.,4097.38281
2016,10,Oct,61,"Articles of apparel and clothing accessories, knitted or crocheted.",395641.4938
2016,10,Oct,62,"Articles of apparel and clothing accessories, not knitted or crocheted.",35777.62441
2016,10,Oct,63,Other made up textile articles; sets; worn clothing and worn textile articles; rags.,8230.44478
2016,10,Oct,64,"Footwear, gaiters and the like; parts of such articles.",51401.232
2016,10,Oct,71,"Natural or cultured pearls, precious or semi-precious stones, precious metals, metals clad with precious metal, and articles thereof; imitation jewellery; coin.",3573.13297
2016,10,Oct,76,Aluminium and articles thereof,1679.85827
2016,10,Oct,84,"Nuclear reactors, boilers, machinery and mechanical appliances; parts thereof.",4099.24623
2016,10,Oct,85,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers, television image and sound recorders and reproducers, and parts and accessories of such articles.",32013.05264
2016,10,Oct,87,"Vehicles other than railway or tramway rolling-stock, and parts and accessories thereof.",27540.58908
2016,10,Oct,94,"Furniture; bedding, mattresses, mattress supports, cushions and similar stuffed furnishings; lamps and lighting fittings, not elsewhere specified or included; illuminated signs, illuminated name-plates and the like; prefabricated buildings.",2457.80939
2016,10,Oct,95,"Toys, games and sports requisites; parts and accessories thereof.",2339.02372
2016,10,Oct,99,Others,15067.26422
2016,9,Sep,10,Cereals.,24185.37814
2016,9,Sep,15,Animal or vegetable fats and oils and their cleavage products; prepared edible fats;  animal or vegetable waxes.,1930.67758
2016,9,Sep,17,Sugars and sugar confectionery.,2431.45971
2016,9,Sep,24,Tobacco and manufactured tobacco substitutes,2155.52764
2016,9,Sep,35,Albuminoidal substances; modified starches; glues; enzymes.,2946.27
2016,9,Sep,39,Plastics and articles thereof.,10587.24575
2016,9,Sep,40,Rubber and articles thereof.,17529.2015
2016,9,Sep,42,"Articles of leather; saddlery and harness; travel goods, handbags and similar containers; articles of animal gut (other than silk-worm gut).",14427.04663
2016,9,Sep,43,Furskins and artificial fur; manufactures thereof.,10903.23307
2016,9,Sep,44,Wood and articles of wood; wood charcoal.,3840.05093
2016,9,Sep,61,"Articles of apparel and clothing accessories, knitted or crocheted.",545585.3441
2016,9,Sep,62,"Articles of apparel and clothing accessories, not knitted or crocheted.",45958.27407
2016,9,Sep,63,Other made up textile articles; sets; worn clothing and worn textile articles; rags.,11209.09535
2016,9,Sep,64,"Footwear, gaiters and the like; parts of such articles.",63027.50502
2016,9,Sep,71,"Natural or cultured pearls, precious or semi-precious stones, precious metals, metals clad with precious metal, and articles thereof; imitation jewellery; coin.",15254.202
2016,9,Sep,84,"Nuclear reactors, boilers, machinery and mechanical appliances; parts thereof.",5105.78546
2016,9,Sep,85,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers, television image and sound recorders and reproducers, and parts and accessories of such articles.",34327.8768
2016,9,Sep,87,"Vehicles other than railway or tramway rolling-stock, and parts and accessories thereof.",25605.45486
2016,9,Sep,94,"Furniture; bedding, mattresses, mattress supports, cushions and similar stuffed furnishings; lamps and lighting fittings, not elsewhere specified or included; illuminated signs, illuminated name-plates and the like; prefabricated buildings.",5163.67716
2016,9,Sep,95,"Toys, games and sports requisites; parts and accessories thereof.",1843.4461
2016,9,Sep,99,Others,18462.7275
2016,8,Aug,10,Cereals.,13612.11296
2016,8,Aug,17,Sugars and sugar confectionery.,2647.44864
2016,8,Aug,22,"Beverages, spirits and vinegar.",4319.3426
2016,8,Aug,24,Tobacco and manufactured tobacco substitutes,2115.32169
2016,8,Aug,35,Albuminoidal substances; modified starches; glues; enzymes.,2176.69
2016,8,Aug,39,Plastics and articles thereof.,14839.96618
2016,8,Aug,40,Rubber and articles thereof.,15647.27625
2016,8,Aug,42,"Articles of leather; saddlery and harness; travel goods, handbags and similar containers; articles of animal gut (other than silk-worm gut).",12342.34256
2016,8,Aug,43,Furskins and artificial fur; manufactures thereof.,27068.51443
2016,8,Aug,44,Wood and articles of wood; wood charcoal.,4253.62841
2016,8,Aug,60,Knitted or crocheted fabrics.,2298.07692
2016,8,Aug,61,"Articles of apparel and clothing accessories, knitted or crocheted.",580209.8025
2016,8,Aug,62,"Articles of apparel and clothing accessories, not knitted or crocheted.",45406.26922
2016,8,Aug,63,Other made up textile articles; sets; worn clothing and worn textile articles; rags.,9085.92214
2016,8,Aug,64,"Footwear, gaiters and the like; parts of such articles.",53801.34788
2016,8,Aug,71,"Natural or cultured pearls, precious or semi-precious stones, precious metals, metals clad with precious metal, and articles thereof; imitation jewellery; coin.",29028.39355
2016,8,Aug,84,"Nuclear reactors, boilers, machinery and mechanical appliances; parts thereof.",5035.78959
2016,8,Aug,85,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers, television image and sound recorders and reproducers, and parts and accessories of such articles.",44042.85497
2016,8,Aug,87,"Vehicles other than railway or tramway rolling-stock, and parts and accessories thereof.",28203.28795
2016,8,Aug,94,"Furniture; bedding, mattresses, mattress supports, cushions and similar stuffed furnishings; lamps and lighting fittings, not elsewhere specified or included; illuminated signs, illuminated name-plates and the like; prefabricated buildings.",8592.93765
2016,8,Aug,99,Others,20802.77095
2016,7,Jul,7,Edible vegetables and certain roots and tubers.,1942.646
2016,7,Jul,10,Cereals.,14730.57971
2016,7,Jul,17,Sugars and sugar confectionery.,6765.71
2016,7,Jul,22,"Beverages, spirits and vinegar.",3158.29353
2016,7,Jul,23,Residues and waste from the food industries; prepared animal fodder.,1889.60056
2016,7,Jul,35,Albuminoidal substances; modified starches; glues; enzymes.,12224
2016,7,Jul,39,Plastics and articles thereof.,11280.50072
2016,7,Jul,40,Rubber and articles thereof.,14837.05016
2016,7,Jul,42,"Articles of leather; saddlery and harness; travel goods, handbags and similar containers; articles of animal gut (other than silk-worm gut).",10591.01975
2016,7,Jul,43,Furskins and artificial fur; manufactures thereof.,22170.50953
2016,7,Jul,44,Wood and articles of wood; wood charcoal.,3859.27386
2016,7,Jul,61,"Articles of apparel and clothing accessories, knitted or crocheted.",724802.8154
2016,7,Jul,62,"Articles of apparel and clothing accessories, not knitted or crocheted.",46592.52574
2016,7,Jul,63,Other made up textile articles; sets; worn clothing and worn textile articles; rags.,10725.90782
2016,7,Jul,64,"Footwear, gaiters and the like; parts of such articles.",77120.10004
2016,7,Jul,71,"Natural or cultured pearls, precious or semi-precious stones, precious metals, metals clad with precious metal, and articles thereof; imitation jewellery; coin.",34244.0875
2016,7,Jul,76,Aluminium and articles thereof,1903.482
2016,7,Jul,85,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers, television image and sound recorders and reproducers, and parts and accessories of such articles.",44137.98191
2016,7,Jul,87,"Vehicles other than railway or tramway rolling-stock, and parts and accessories thereof.",25873.49975
2016,7,Jul,94,"Furniture; bedding, mattresses, mattress supports, cushions and similar stuffed furnishings; lamps and lighting fittings, not elsewhere specified or included; illuminated signs, illuminated name-plates and the like; prefabricated buildings.",6185.53994
2016,7,Jul,99,Others,21414.36404
2016,6,Jun,10,Cereals.,17269.94733
2016,6,Jun,15,Animal or vegetable fats and oils and their cleavage products; prepared edible fats;  animal or vegetable waxes.,1714.09533
2016,6,Jun,17,Sugars and sugar confectionery.,4831.5268
2016,6,Jun,24,Tobacco and manufactured tobacco substitutes,5238.23761
2016,6,Jun,35,Albuminoidal substances; modified starches; glues; enzymes.,24878.9334
2016,6,Jun,39,Plastics and articles thereof.,10508.05127
2016,6,Jun,40,Rubber and articles thereof.,10690.48267
2016,6,Jun,42,"Articles of leather; saddlery and harness; travel goods, handbags and similar containers; articles of animal gut (other than silk-worm gut).",14494.46185
2016,6,Jun,43,Furskins and artificial fur; manufactures thereof.,32805.16363
2016,6,Jun,44,Wood and articles of wood; wood charcoal.,3252.99539
2016,6,Jun,60,Knitted or crocheted fabrics.,2093.96811
2016,6,Jun,61,"Articles of apparel and clothing accessories, knitted or crocheted.",561253.6963
2016,6,Jun,62,"Articles of apparel and clothing accessories, not knitted or crocheted.",45498.99388
2016,6,Jun,63,Other made up textile articles; sets; worn clothing and worn textile articles; rags.,9041.84281
2016,6,Jun,64,"Footwear, gaiters and the like; parts of such articles.",74590.44299
2016,6,Jun,66,"Umbrellas, sun umbrellas, walking-sticks, seat-sticks, whips, riding-crops, and parts thereof.",1652.8836
2016,6,Jun,71,"Natural or cultured pearls, precious or semi-precious stones, precious metals, metals clad with precious metal, and articles thereof; imitation jewellery; coin.",38849.10142
2016,6,Jun,85,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers, television image and sound recorders and reproducers, and parts and accessories of such articles.",36434.82351
2016,6,Jun,87,"Vehicles other than railway or tramway rolling-stock, and parts and accessories thereof.",20369.55286
2016,6,Jun,94,"Furniture; bedding, mattresses, mattress supports, cushions and similar stuffed furnishings; lamps and lighting fittings, not elsewhere specified or included; illuminated signs, illuminated name-plates and the like; prefabricated buildings.",2287.41935
2016,6,Jun,99,Others,20834.70373
2016,5,May,7,Edible vegetables and certain roots and tubers.,4901.58487
2016,5,May,10,Cereals.,17129.41585
2016,5,May,17,Sugars and sugar confectionery.,6967.66
2016,5,May,24,Tobacco and manufactured tobacco substitutes,1475.8964
2016,5,May,35,Albuminoidal substances; modified starches; glues; enzymes.,10010.08
2016,5,May,39,Plastics and articles thereof.,7995.27076
2016,5,May,40,Rubber and articles thereof.,8517.66295
2016,5,May,42,"Articles of leather; saddlery and harness; travel goods, handbags and similar containers; articles of animal gut (other than silk-worm gut).",8992.98924
2016,5,May,43,Furskins and artificial fur; manufactures thereof.,28331.87041
2016,5,May,44,Wood and articles of wood; wood charcoal.,2049.1175
2016,5,May,61,"Articles of apparel and clothing accessories, knitted or crocheted.",425416.1571
2016,5,May,62,"Articles of apparel and clothing accessories, not knitted or crocheted.",33211.22415
2016,5,May,63,Other made up textile articles; sets; worn clothing and worn textile articles; rags.,9219.41114
2016,5,May,64,"Footwear, gaiters and the like; parts of such articles.",60409.3302
2016,5,May,65,Headgear and parts thereof.,1273.61778
2016,5,May,66,"Umbrellas, sun umbrellas, walking-sticks, seat-sticks, whips, riding-crops, and parts thereof.",2115.24319
2016,5,May,71,"Natural or cultured pearls, precious or semi-precious stones, precious metals, metals clad with precious metal, and articles thereof; imitation jewellery; coin.",26146.98749
2016,5,May,73,Articles of iron or steel.,1387.9745
2016,5,May,85,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers, television image and sound recorders and reproducers, and parts and accessories of such articles.",38028.51582
2016,5,May,87,"Vehicles other than railway or tramway rolling-stock, and parts and accessories thereof.",19490.21861
2016,5,May,99,Others,16087.77841
2016,4,Apr,10,Cereals.,23978.77792
2016,4,Apr,15,Animal or vegetable fats and oils and their cleavage products; prepared edible fats;  animal or vegetable waxes.,1846.26299
2016,4,Apr,17,Sugars and sugar confectionery.,1492.03925
2016,4,Apr,24,Tobacco and manufactured tobacco substitutes,1604.95953
2016,4,Apr,35,Albuminoidal substances; modified starches; glues; enzymes.,7476.098
2016,4,Apr,39,Plastics and articles thereof.,7656.55935
2016,4,Apr,40,Rubber and articles thereof.,5014.42169
2016,4,Apr,42,"Articles of leather; saddlery and harness; travel goods, handbags and similar containers; articles of animal gut (other than silk-worm gut).",12517.84665
2016,4,Apr,43,Furskins and artificial fur; manufactures thereof.,20708.93892
2016,4,Apr,44,Wood and articles of wood; wood charcoal.,1888.26261
2016,4,Apr,60,Knitted or crocheted fabrics.,2609.28379
2016,4,Apr,61,"Articles of apparel and clothing accessories, knitted or crocheted.",414839.029
2016,4,Apr,62,"Articles of apparel and clothing accessories, not knitted or crocheted.",36000.28838
2016,4,Apr,63,Other made up textile articles; sets; worn clothing and worn textile articles; rags.,11551.79834
2016,4,Apr,64,"Footwear, gaiters and the like; parts of such articles.",61652.45062
2016,4,Apr,66,"Umbrellas, sun umbrellas, walking-sticks, seat-sticks, whips, riding-crops, and parts thereof.",2170.64966
2016,4,Apr,71,"Natural or cultured pearls, precious or semi-precious stones, precious metals, metals clad with precious metal, and articles thereof; imitation jewellery; coin.",9091.305
2016,4,Apr,76,Aluminium and articles thereof,1429.20488
2016,4,Apr,85,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers, television image and sound recorders and reproducers, and parts and accessories of such articles.",30217.32042
2016,4,Apr,87,"Vehicles other than railway or tramway rolling-stock, and parts and accessories thereof.",25467.31511
2016,4,Apr,99,Others,18465.4667
2016,3,Mar,7,Edible vegetables and certain roots and tubers.,2214.84629
2016,3,Mar,10,Cereals.,30991.01791
2016,3,Mar,11,Products of the milling industry; malt; starches; inulin; wheat gluten.,4140.61211
2016,3,Mar,17,Sugars and sugar confectionery.,7091.471
2016,3,Mar,24,Tobacco and manufactured tobacco substitutes,1960.9042
2016,3,Mar,35,Albuminoidal substances; modified starches; glues; enzymes.,8114.99
2016,3,Mar,39,Plastics and articles thereof.,9170.83968
2016,3,Mar,40,Rubber and articles thereof.,12463.51881
2016,3,Mar,42,"Articles of leather; saddlery and harness; travel goods, handbags and similar containers; articles of animal gut (other than silk-worm gut).",11615.36471
2016,3,Mar,43,Furskins and artificial fur; manufactures thereof.,7861.2932
2016,3,Mar,44,Wood and articles of wood; wood charcoal.,2430.4374
2016,3,Mar,60,Knitted or crocheted fabrics.,2135.08491
2016,3,Mar,61,"Articles of apparel and clothing accessories, knitted or crocheted.",411041.3151
2016,3,Mar,62,"Articles of apparel and clothing accessories, not knitted or crocheted.",43924.70308
2016,3,Mar,63,Other made up textile articles; sets; worn clothing and worn textile articles; rags.,12256.31127
2016,3,Mar,64,"Footwear, gaiters and the like; parts of such articles.",56329.64744
2016,3,Mar,71,"Natural or cultured pearls, precious or semi-precious stones, precious metals, metals clad with precious metal, and articles thereof; imitation jewellery; coin.",23174.06279
2016,3,Mar,84,"Nuclear reactors, boilers, machinery and mechanical appliances; parts thereof.",1885.26385
2016,3,Mar,85,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers, television image and sound recorders and reproducers, and parts and accessories of such articles.",31112.4005
2016,3,Mar,87,"Vehicles other than railway or tramway rolling-stock, and parts and accessories thereof.",34448.13119
2016,3,Mar,99,Others,17220.99877
2016,2,Feb,7,Edible vegetables and certain roots and tubers.,2923.12123
2016,2,Feb,10,Cereals.,28757.17147
2016,2,Feb,15,Animal or vegetable fats and oils and their cleavage products; prepared edible fats;  animal or vegetable waxes.,1634.44321
2016,2,Feb,17,Sugars and sugar confectionery.,2096.177
2016,2,Feb,22,"Beverages, spirits and vinegar.",2545.18438
2016,2,Feb,23,Residues and waste from the food industries; prepared animal fodder.,1421.39482
2016,2,Feb,39,Plastics and articles thereof.,7216.09416
2016,2,Feb,40,Rubber and articles thereof.,6966.377
2016,2,Feb,42,"Articles of leather; saddlery and harness; travel goods, handbags and similar containers; articles of animal gut (other than silk-worm gut).",9969.15349
2016,2,Feb,43,Furskins and artificial fur; manufactures thereof.,1469.7511
2016,2,Feb,60,Knitted or crocheted fabrics.,1682.18864
2016,2,Feb,61,"Articles of apparel and clothing accessories, knitted or crocheted.",462072.9604
2016,2,Feb,62,"Articles of apparel and clothing accessories, not knitted or crocheted.",41355.68644
2016,2,Feb,63,Other made up textile articles; sets; worn clothing and worn textile articles; rags.,10016.94473
2016,2,Feb,64,"Footwear, gaiters and the like; parts of such articles.",45228.79595
2016,2,Feb,65,Headgear and parts thereof.,1471.87431
2016,2,Feb,66,"Umbrellas, sun umbrellas, walking-sticks, seat-sticks, whips, riding-crops, and parts thereof.",2079.04541
2016,2,Feb,71,"Natural or cultured pearls, precious or semi-precious stones, precious metals, metals clad with precious metal, and articles thereof; imitation jewellery; coin.",21331.28664
2016,2,Feb,85,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers, television image and sound recorders and reproducers, and parts and accessories of such articles.",35909.78671
2016,2,Feb,87,"Vehicles other than railway or tramway rolling-stock, and parts and accessories thereof.",36913.63845
2016,2,Feb,99,Others,14498.21072
2016,1,Jan,7,Edible vegetables and certain roots and tubers.,4760.80606
2016,1,Jan,10,Cereals.,31495.58266
2016,1,Jan,17,Sugars and sugar confectionery.,7209.00053
2016,1,Jan,23,Residues and waste from the food industries; prepared animal fodder.,1785.46385
2016,1,Jan,35,Albuminoidal substances; modified starches; glues; enzymes.,1825.3312
2016,1,Jan,39,Plastics and articles thereof.,8132.61155
2016,1,Jan,40,Rubber and articles thereof.,12186.77974
2016,1,Jan,42,"Articles of leather; saddlery and harness; travel goods, handbags and similar containers; articles of animal gut (other than silk-worm gut).",11760.20604
2016,1,Jan,44,Wood and articles of wood; wood charcoal.,1642.88153
2016,1,Jan,60,Knitted or crocheted fabrics.,1737.27885
2016,1,Jan,61,"Articles of apparel and clothing accessories, knitted or crocheted.",525642.8591
2016,1,Jan,62,"Articles of apparel and clothing accessories, not knitted or crocheted.",44930.64982
2016,1,Jan,63,Other made up textile articles; sets; worn clothing and worn textile articles; rags.,10880.96703
2016,1,Jan,64,"Footwear, gaiters and the like; parts of such articles.",67093.71673
2016,1,Jan,66,"Umbrellas, sun umbrellas, walking-sticks, seat-sticks, whips, riding-crops, and parts thereof.",2521.62463
2016,1,Jan,71,"Natural or cultured pearls, precious or semi-precious stones, precious metals, metals clad with precious metal, and articles thereof; imitation jewellery; coin.",1619.92715
2016,1,Jan,84,"Nuclear reactors, boilers, machinery and mechanical appliances; parts thereof.",3056.96505
2016,1,Jan,85,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers, television image and sound recorders and reproducers, and parts and accessories of such articles.",35788.29286
2016,1,Jan,87,"Vehicles other than railway or tramway rolling-stock, and parts and accessories thereof.",40139.40234
2016,1,Jan,94,"Furniture; bedding, mattresses, mattress supports, cushions and similar stuffed furnishings; lamps and lighting fittings, not elsewhere specified or included; illuminated signs, illuminated name-plates and the like; prefabricated buildings.",2025.53975
2016,1,Jan,99,Others,15013.40731
2015,12,Dec,10,Cereals.,40707.92153
2015,12,Dec,11,Products of the milling industry; malt; starches; inulin; wheat gluten.,1572.5215
2015,12,Dec,15,Animal or vegetable fats and oils and their cleavage products; prepared edible fats;  animal or vegetable waxes.,1830.89457
2015,12,Dec,17,Sugars and sugar confectionery.,2029.38233
2015,12,Dec,24,Tobacco and manufactured tobacco substitutes,2438.98151
2015,12,Dec,35,Albuminoidal substances; modified starches; glues; enzymes.,3040.203
2015,12,Dec,39,Plastics and articles thereof.,9771.5142
2015,12,Dec,40,Rubber and articles thereof.,16170.81704
2015,12,Dec,42,"Articles of leather; saddlery and harness; travel goods, handbags and similar containers; articles of animal gut (other than silk-worm gut).",11691.60971
2015,12,Dec,43,Furskins and artificial fur; manufactures thereof.,3715.54854
2015,12,Dec,44,Wood and articles of wood; wood charcoal.,1923.57037
2015,12,Dec,61,"Articles of apparel and clothing accessories, knitted or crocheted.",484420.9931
2015,12,Dec,62,"Articles of apparel and clothing accessories, not knitted or crocheted.",43017.64383
2015,12,Dec,63,Other made up textile articles; sets; worn clothing and worn textile articles; rags.,11824.61905
2015,12,Dec,64,"Footwear, gaiters and the like; parts of such articles.",75234.96526
2015,12,Dec,71,"Natural or cultured pearls, precious or semi-precious stones, precious metals, metals clad with precious metal, and articles thereof; imitation jewellery; coin.",1227.41932
2015,12,Dec,84,"Nuclear reactors, boilers, machinery and mechanical appliances; parts thereof.",6957.66931
2015,12,Dec,85,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers, television image and sound recorders and reproducers, and parts and accessories of such articles.",44385.27513
2015,12,Dec,87,"Vehicles other than railway or tramway rolling-stock, and parts and accessories thereof.",40178.86737
2015,12,Dec,94,"Furniture; bedding, mattresses, mattress supports, cushions and similar stuffed furnishings; lamps and lighting fittings, not elsewhere specified or included; illuminated signs, illuminated name-plates and the like; prefabricated buildings.",1741.07387
2015,12,Dec,99,Others,19251.70701
2015,11,Nov,10,Cereals.,33572.20749
2015,11,Nov,15,Animal or vegetable fats and oils and their cleavage products; prepared edible fats;  animal or vegetable waxes.,142.01189
2015,11,Nov,24,Tobacco and manufactured tobacco substitutes,1212.73657
2015,11,Nov,35,Albuminoidal substances; modified starches; glues; enzymes.,3581.992
2015,11,Nov,39,Plastics and articles thereof.,8304.86681
2015,11,Nov,40,Rubber and articles thereof.,11195.57753
2015,11,Nov,42,"Articles of leather; saddlery and harness; travel goods, handbags and similar containers; articles of animal gut (other than silk-worm gut).",8596.2495
2015,11,Nov,43,Furskins and artificial fur; manufactures thereof.,12692.79766
2015,11,Nov,44,Wood and articles of wood; wood charcoal.,1304.59229
2015,11,Nov,61,"Articles of apparel and clothing accessories, knitted or crocheted.",411871.3678
2015,11,Nov,62,"Articles of apparel and clothing accessories, not knitted or crocheted.",33042.22352
2015,11,Nov,63,Other made up textile articles; sets; worn clothing and worn textile articles; rags.,7728.38266
2015,11,Nov,64,"Footwear, gaiters and the like; parts of such articles.",55890.35601
2015,11,Nov,73,Articles of iron or steel.,911.78458
2015,11,Nov,76,Aluminium and articles thereof,1377.49508
2015,11,Nov,84,"Nuclear reactors, boilers, machinery and mechanical appliances; parts thereof.",5876.93526
2015,11,Nov,85,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers, television image and sound recorders and reproducers, and parts and accessories of such articles.",36473.94971
2015,11,Nov,87,"Vehicles other than railway or tramway rolling-stock, and parts and accessories thereof.",37875.8475
2015,11,Nov,94,"Furniture; bedding, mattresses, mattress supports, cushions and similar stuffed furnishings; lamps and lighting fittings, not elsewhere specified or included; illuminated signs, illuminated name-plates and the like; prefabricated buildings.",2015.42831
2015,11,Nov,95,"Toys, games and sports requisites; parts and accessories thereof.",1493.31462
2015,11,Nov,99,Others,17094.53515
2015,10,Oct,10,Cereals.,24101.23647
2015,10,Oct,17,Sugars and sugar confectionery.,3643.98415
2015,10,Oct,24,Tobacco and manufactured tobacco substitutes,2396.7338
2015,10,Oct,35,Albuminoidal substances; modified starches; glues; enzymes.,5178.543
2015,10,Oct,39,Plastics and articles thereof.,7350.54293
2015,10,Oct,40,Rubber and articles thereof.,13084.15886
2015,10,Oct,42,"Articles of leather; saddlery and harness; travel goods, handbags and similar containers; articles of animal gut (other than silk-worm gut).",9154.93952
2015,10,Oct,43,Furskins and artificial fur; manufactures thereof.,20185.05595
2015,10,Oct,44,Wood and articles of wood; wood charcoal.,3490.21066
2015,10,Oct,61,"Articles of apparel and clothing accessories, knitted or crocheted.",474283.0352
2015,10,Oct,62,"Articles of apparel and clothing accessories, not knitted or crocheted.",31394.12737
2015,10,Oct,63,Other made up textile articles; sets; worn clothing and worn textile articles; rags.,7878.55705
2015,10,Oct,64,"Footwear, gaiters and the like; parts of such articles.",51406.16011
2015,10,Oct,71,"Natural or cultured pearls, precious or semi-precious stones, precious metals, metals clad with precious metal, and articles thereof; imitation jewellery; coin.",2285.79
2015,10,Oct,76,Aluminium and articles thereof,1918.70337
2015,10,Oct,84,"Nuclear reactors, boilers, machinery and mechanical appliances; parts thereof.",5498.85102
2015,10,Oct,85,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers, television image and sound recorders and reproducers, and parts and accessories of such articles.",36280.3251
2015,10,Oct,87,"Vehicles other than railway or tramway rolling-stock, and parts and accessories thereof.",23742.99478
2015,10,Oct,94,"Furniture; bedding, mattresses, mattress supports, cushions and similar stuffed furnishings; lamps and lighting fittings, not elsewhere specified or included; illuminated signs, illuminated name-plates and the like; prefabricated buildings.",2354.00291
2015,10,Oct,95,"Toys, games and sports requisites; parts and accessories thereof.",1695.68572
2015,10,Oct,99,Others,15240.28032
2015,9,Sep,10,Cereals.,20218.06084
2015,9,Sep,15,Animal or vegetable fats and oils and their cleavage products; prepared edible fats;  animal or vegetable waxes.,419.98052
2015,9,Sep,17,Sugars and sugar confectionery.,2109.0578
2015,9,Sep,24,Tobacco and manufactured tobacco substitutes,1872.92005
2015,9,Sep,35,Albuminoidal substances; modified starches; glues; enzymes.,5223.75
2015,9,Sep,39,Plastics and articles thereof.,8333.64182
2015,9,Sep,40,Rubber and articles thereof.,13455.94543
2015,9,Sep,42,"Articles of leather; saddlery and harness; travel goods, handbags and similar containers; articles of animal gut (other than silk-worm gut).",10852.60604
2015,9,Sep,43,Furskins and artificial fur; manufactures thereof.,33636.19476
2015,9,Sep,44,Wood and articles of wood; wood charcoal.,1630.04877
2015,9,Sep,61,"Articles of apparel and clothing accessories, knitted or crocheted.",463057.3669
2015,9,Sep,62,"Articles of apparel and clothing accessories, not knitted or crocheted.",33787.94191
2015,9,Sep,63,Other made up textile articles; sets; worn clothing and worn textile articles; rags.,8498.66436
2015,9,Sep,64,"Footwear, gaiters and the like; parts of such articles.",47544.751
2015,9,Sep,71,"Natural or cultured pearls, precious or semi-precious stones, precious metals, metals clad with precious metal, and articles thereof; imitation jewellery; coin.",1592.99241
2015,9,Sep,84,"Nuclear reactors, boilers, machinery and mechanical appliances; parts thereof.",5776.73635
2015,9,Sep,85,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers, television image and sound recorders and reproducers, and parts and accessories of such articles.",35835.60409
